Kennzeichen;Identnummer;Bankleitzahl;Institutsart;Sektor;Firmenbuchnummer;Bankenname;Straße;PLZ;Ort;Postadresse / Straße;Postadresse / PLZ;Postadresse / Ort;Postfach;Bundesland;Telefon;Fax;E-Mail;SWIFT-Code;Homepage;Gründungsdatum;LEI
Hauptanstalt;260665;34083;KI;Raiffeisen;95249y;Raiffeisenbank Region Traun-Alm eGen;Marktplatz 14;4650;Lambach;;;;;Oberösterreich;0599 34083;;office.34083@raiffeisen-ooe.at;RZOOAT2L083;www.raiffeisen-ooe.at/region-traun-alm;09.04.1925;529900PE90YKMGGZMM05
Hauptanstalt;261025;34100;KI;Raiffeisen;77923v;Raiffeisenbank Feldkirchen-Goldwörth eGen;Hauptstr. 2;4101;Feldkirchen an der Donau;;;;;Oberösterreich;07233/6377;;rb-feldkirchen@raiffeisen-ooe.at;RZOOAT2L100;www.raiffeisen-ooe.at/feldkirchen-goldwoerth;19.03.1906;529900K1JBMMT2QTSF23
Hauptanstalt;262978;34110;KI;Raiffeisen;77599t;Raiffeisenbank Region Freistadt eGen;Linzer Straße 15;4240;Freistadt (OÖ);;;;;Oberösterreich;07942/72747;;rb-freistadt@raiffeisen-ooe.at;RZOOAT2L110;www.raiffeisen-ooe.at/freistadt;02.03.1899;529900EBSULTTNS1NE94
Hauptanstalt;261173;34111;KI;Raiffeisen;78373f;Raiffeisenbank Region Gallneukirchen eGen;Reichenauerstr. 6-8;4210;Gallneukirchen;;;;;Oberösterreich;07235/62320;;rb-region-gallneukirchen@raiffeisen-ooe.at;RZOOAT2L111;www.raiffeisen-ooe.at/gallneukirchen;27.11.1898;529900RK0V6Z8BYXRO14
Hauptanstalt;261270;34113;KI;Raiffeisen;94721x;Raiffeisenbank Gampern eGen;Hauptstraße 16;4851;Gampern;Hauptstraße 16;4851;Gampern;;Oberösterreich;07682/8014;;rb-gampern@raiffeisen-ooe.at;RZOOAT2L113;www.raiffeisen-ooe.at/gampern;07.08.1892;52990034MAUYMF1FE979
Hauptanstalt;261297;34114;KI;Raiffeisen;120922b;Raiffeisenbank Steyr eGen;Bergerweg 1;4400;Steyr;;;;;Oberösterreich;07252/48484;;office@rb-steyr.at;RZOOAT2L114;www.rb-steyr.at;14.05.1928;529900GEAFEARYCL2131
Hauptanstalt;261424;34118;KI;Raiffeisen;111163a;Raiffeisenbank Geretsberg eGen;Geretsberg 3;5132;Geretsberg;;;;;Oberösterreich;07748/7131;;rb-geretsberg@raiffeisen-ooe.at;RZOOAT2L118;www.raiffeisen-ooe.at/geretsberg;21.11.1897;52990015I96TLGKUIX18
;263966;34126;;Raiffeisen;121230f;Raiffeisenbank Ennstal eGen;Kirchenplatz 11;4452;Ternberg;;;;;Oberösterreich;07256/8842;;office@rb-ennstal.at;RZOOAT2L080;www.rb-ennstal.at;28.07.1920;529900VD28IW1IHAKM38
Hauptanstalt;261653;34127;KI;Raiffeisen;94292s;Raiffeisenbank Almtal eGen;Im Dorf 15;4645;Grünau im Almtal;;;;;Oberösterreich;07616/8239;;rb-almtal@raiffeisen-ooe.at;RZOOAT2L127;www.raiffeisen-ooe.at/almtal;21.11.1897;529900ZBDIG1HKCZ8X35
Hauptanstalt;261670;34129;KI;Raiffeisen;94301d;Raiffeisenbank Gunskirchen eGen;Raiffeisenplatz 1;4623;Gunskirchen;;;;;Oberösterreich;07246/7411;;rb-gunskirchen@raiffeisen-ooe.at;RZOOAT2L129;www.raiffeisen-ooe.at/gunskirchen;17.04.1898;529900E0PUOWI7LOPP89
Hauptanstalt;261602;34135;KI;Raiffeisen;75958d;Raiffeisenbank Gramastetten Rodltal eGen;Marktstr. 41;4201;Gramastetten;;;;;Oberösterreich;07239/8123;;office@rbgr.at;RZOOAT2L135;www.rbgr.at;22.06.1890;529900EKSYVO11PXHY85
Hauptanstalt;261769;34155;KI;Raiffeisen;110723d;Raiffeisenbank Handenberg - St. Georgen a. F. eGen;Baumgartnerstraße 1;5144;Handenberg;;;;;Oberösterreich;07748/8087;;handenberg-stgeorgen@ooe.raiffeisen.at;RZOOAT2L155;www.raiffeisen-ooe.at/handenberg-stgeorgen;01.09.1907;529900TRSKXWKPSSOP03
;266914;34157;;Raiffeisen;123110w;Raiffeisenbank Region Sierning-Enns eGen;Neustr. 5;4522;Sierning;;;;;Oberösterreich;+43 599 34560;;office@raiffeisen-sierning-enns.at;RZOOAT2L560;www.raiffeisen-sierning-enns.at;06.03.1892;5299009I080H47W23Y06
;260479;34160;;Raiffeisen;77818p;Raiffeisenbank Region Rohrbach eGen;Stadtplatz 30;4150;Rohrbach-Berg(OÖ);;;;;Oberösterreich;07289/6881;;rb-rohrbach@rbro.at;RZOOAT2L410;www.rbro.at;16.07.1905;5299004J3SBQE609PM70
;261173;34161;;Raiffeisen;78373f;Raiffeisenbank Region Gallneukirchen eGen;Reichenauerstr. 6-8;4210;Gallneukirchen;;;;;Oberösterreich;07235/62320;;rb-region-gallneukirchen@raiffeisen-ooe.at;RZOOAT2L111;www.raiffeisen-ooe.at/gallneukirchen;27.11.1898;529900RK0V6Z8BYXRO14
;265918;34165;;Raiffeisen;121233i;Raiffeisenbank Pyhrn-Priel eGen;Bahnhofstraße 6;4580;Windischgarsten;;;;;Oberösterreich;07562/8421;;office@raiffeisen-pp.at;RZOOAT2L491;www.raiffeisen-pp.at;02.02.1960;529900I4P8L3QJ7U7U57
;263010;34170;;Raiffeisen;77867k;Raiffeisenbank Linz-Land West eGen;Stadtpl. 4;4060;Leonding;;;;;Oberösterreich;0732/6860;;office@rb-llw.at;RZOOAT2L276;www.rb-llw.at;27.06.1909;529900A455AYF41M8I62
Hauptanstalt;262501;34180;KI;Raiffeisen;94469a;Raiffeisenbank Region Eferding eGen;Schiferplatz 24;4070;Eferding;;;;;Oberösterreich;07272/2641;;office@rb-eferding.at;RZOOAT2L180;www.rb-eferding.at;24.02.1957;529900QRUZGO2FG88U17
Hauptanstalt;247332;34200;KI;Raiffeisen;110295z;Raiffeisenbank Innkreis Mitte eGen;Nr. 7;4974;Ort im Innkreis;;;;;Oberösterreich;07751/8318;;rb-ort@raiffeisen-ooe.at;RZOOAT2L200;www.raiffeisen-ooe.at/innkreis-mitte;22.05.1893;5299003CGERWU3RQT216
Hauptanstalt;262579;34214;KI;Raiffeisen;120906d;Raiffeisenbank Kematen-Neuhofen eGen;Steyrer Straße 1;4501;Neuhofen an der Krems;;;;;Oberösterreich;05999/3421401;;rb-kematen@raiffeisen-ooe.at;RZOOAT2L214;www.raiffeisen-ooe.at/kematen;01.01.1918;529900DBO0R9X5EZBF88
Hauptanstalt;262714;34226;KI;Raiffeisen;75104y;Raiffeisenbank Kleinmünchen/Linz eGen;Salzburger Str. 5;4030;Linz;;4030;Linz/Donau;16;Oberösterreich;0732/342371;;rb-kleinmuenchen@raiffeisen-ooe.at;RZOOAT2L226;www.raiffeisen-ooe.at/kleinmuenchen;10.07.1902;529900EZ238BZ9Q5DV15
Hauptanstalt;262765;34231;KI;Raiffeisen;77552y;Raiffeisenbank Kollerschlag eGen;Markt 4;4154;Kollerschlag;;;;;Oberösterreich;07287/8106;;info@raiffeisenbank-kollerschlag.at;RZOOAT2L231;www.raiffeisenbank-kollerschlag.at;02.04.1898;5299006VZVXT7MYYUM62
;263494;34233;;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
;126802;34234;;Raiffeisen;94566v;Raiffeisenbank Wels eGen;Kaiser-Josef-Pl. 58;4601;Wels;;4601;Wels;10;Oberösterreich;07242/754;;rb-wels@raiffeisen-ooe.at;RZOOAT2L680;www.raiffeisenbank-wels.at;24.08.1882;529900X0E841KVE4VX13
Hauptanstalt;261726;34250;KI;Raiffeisen;93474m;Raiffeisenbank Region Hausruck eGen;Marktplatz 6;4680;Haag am Hausruck;;;;;Oberösterreich;07732/33110;;rb-hausruck@raiffeisen-ooe.at;RZOOAT2L250;www.raiffeisen-ooe.at/region-hausruck;03.12.1933;5299004J5SVYYCFJ2M33
Hauptanstalt;263010;34276;KI;Raiffeisen;77867k;Raiffeisenbank Linz-Land West eGen;Stadtpl. 4;4060;Leonding;;;;;Oberösterreich;0732/6860;;office@rb-llw.at;RZOOAT2L276;www.rb-llw.at;27.06.1909;529900A455AYF41M8I62
Hauptanstalt;1508881;34277;KI;Raiffeisen;77998d;Raiffeisenbank Region Bad Leonfelden eGen;Hauptpl. 2;4190;Bad Leonfelden;;;;;Oberösterreich;07213/8131;;rb-bad-leonfelden@raiffeisen-ooe.at;RZOOAT2L277;www.raiffeisen-ooe.at/bad-leonfelden;08.06.1990;529900F9ZP0XDKL33R63
;263419;34284;;Raiffeisen;110468d;Raiffeisenbank Region Ried i.I. eGen;Friedrich-Thurner-Straße 14;4910;Ried im Innkreis;;;;;Oberösterreich;07752/84491;;rb-region-ried@raiffeisen-ooe.at;RZOOAT2L450;www.raiffeisen-ooe.at/region-ried;22.09.1889;529900FVKXNY159SQ550
Hauptanstalt;263141;34290;KI;Raiffeisen;111129a;Raiffeisenbank Lochen am See eGen;Ringstraße 5;5221;Lochen am See;Ringstraße 5;5221;Lochen am See;;Oberösterreich;07745/8488;;rb-lochen@raiffeisen-ooe.at;RZOOAT2L290;www.raiffeisen-ooe.at/lochen;09.12.1894;5299008SBQ9VIEKB8J49
Hauptanstalt;266655;34300;KI;Raiffeisen;77626g;Raiffeisenbank Region Neufelden eGen;Markt 17;4113;St. Martin im Mühlkreis;Markt 17;4113;St. Martin im Mühlkreis;;Oberösterreich;+43 7232 2232 0;;office@rbneufelden.at;RZOOAT2L300;www.rbneufelden.at;15.01.1900;529900XUR3TQNOWU1A10
Hauptanstalt;1511203;34303;KI;Raiffeisen;111408k;Raiffeisenbank Mattigtal eGen;Hauptstr. 61;5231;Schalchen;;;;;Oberösterreich;07742/2506;;rb-mattigtal@raiffeisen-ooe.at;RZOOAT2L303;www.raiffeisen-ooe.at/mattigtal;11.07.1990;529900C8QKEEBKIW8L39
Hauptanstalt;263338;34312;KI;Raiffeisen;110642i;Raiffeisenbank Maria Schmolln-St. Johann eGen;Nr. 68;5241;Maria Schmolln;;;;;Oberösterreich;07743/2217;;rb-maria-schmolln@raiffeisen-ooe.at;RZOOAT2L312;www.raiffeisen-ooe.at/maria-schmolln;06.12.1905;529900ALBHVM45LNKA06
Hauptanstalt;263370;34313;KI;Raiffeisen;94688y;Raiffeisenbank Meggenhofen-Kematen eGen;Meggenhofen 55;4714;Meggenhofen;;;;;Oberösterreich;07247/7154;;rb-meggenhofen-kematen@raiffeisen-ooe.at;RZOOAT2L313;www.raiffeisen-ooe.at/meggenhofen;05.05.1889;529900CXJSSMESGAOH56
;263494;34318;;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
;263494;34321;;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
Hauptanstalt;263575;34322;KI;Raiffeisen;93513w;Raiffeisenbank Mondseeland eGen;Rainerstr. 11;5310;Mondsee;;5310;Mondsee;29;Oberösterreich;06232/3151;;rb@mondseeland.com;RZOOAT2L322;www.mondseeland.com;20.11.1949;529900QKLWKZ49J6PF68
Hauptanstalt;262730;34330;KI;Raiffeisen;77513s;Raiffeisenbank Mühlviertler Alm eGen;Schulstr. 2;4280;Königswiesen;;;;;Oberösterreich;07955/6861;;rb-muehlviertler-alm@raiffeisen-ooe.at;RZOOAT2L330;http://ooe.raiffeisen.at/muehlviertler-alm;01.01.1895;5299007JS6F7MGJNN453
Hauptanstalt;264202;34356;KI;Raiffeisen;94138p;Raiffeisenbank Neukirchen an der Vöckla eGen;Hauptstraße 22;4872;Neukirchen an der Vöckla;;;;;Oberösterreich;07682/7034;;rb-neukirchen-voeckla@raiffeisen-ooe.at;RZOOAT2L356;www.raiffeisen-ooe.at/neukirchen-voeckla;27.12.1892;529900ZI0AWABU5XZ951
;266655;34361;;Raiffeisen;77626g;Raiffeisenbank Region Neufelden eGen;Markt 17;4113;St. Martin im Mühlkreis;Markt 17;4113;St. Martin im Mühlkreis;;Oberösterreich;+43 7232 2232 0;;office@rbneufelden.at;RZOOAT2L300;www.rbneufelden.at;15.01.1900;529900XUR3TQNOWU1A10
;263494;34362;;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
Hauptanstalt;1330195;34363;KI;Raiffeisen;91728w;Raiffeisenbank Attersee-Süd eGen;Dorfstraße 50;4865;Nussdorf am Attersee;;;;;Oberösterreich;07666/8065;;rb-attersee-sued@raiffeisen-ooe.at;RZOOAT2L363;www.raiffeisen-ooe.at/attersee-sued;10.11.1989;529900JQOOP40RCT9O97
Hauptanstalt;260703;34370;KI;Raiffeisen;110546v;Raiffeisenbank Oberes Innviertel eGen;Siedlungsstraße 1;5142;Eggelsberg;;;;;Oberösterreich;07748/2213;;rb-oberes-innviertel@raiffeisen-ooe.at;RZOOAT2L370;www.raiffeisen-ooe.at/oberes-innviertel;01.06.1922;529900KVZTRFYOIY3C40
Hauptanstalt;263494;34380;KI;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
;261602;34383;;Raiffeisen;75958d;Raiffeisenbank Gramastetten Rodltal eGen;Marktstr. 41;4201;Gramastetten;;;;;Oberösterreich;07239/8123;;office@rbgr.at;RZOOAT2L135;www.rbgr.at;22.06.1890;529900EKSYVO11PXHY85
Hauptanstalt;264598;34390;KI;Raiffeisen;94199d;Raiffeisenbank Ohlsdorf eGen;Hauptstraße 22;4694;Ohlsdorf;;;;;Oberösterreich;07612/47282;;rb-ohlsdorf@raiffeisen-ooe.at;RZOOAT2L390;www.raiffeisen-ooe.at/ohlsdorf;01.01.1895;52990092G3O6HWRIDF18
;263524;34400;;Raiffeisen;94698m;Raiffeisenbank Region Schwanenstadt eGen;Stadtpl. 25-26;4690;Schwanenstadt;;;;;Oberösterreich;07673/2213;;rb-schwanenstadt@raiffeisen-ooe.at;RZOOAT2L630;www.raiffeisen-ooe.at/region-schwanenstadt;29.05.1889;529900TC3EY5B3RLQ506
Hauptanstalt;260479;34410;KI;Raiffeisen;77818p;Raiffeisenbank Region Rohrbach eGen;Stadtplatz 30;4150;Rohrbach-Berg(OÖ);;;;;Oberösterreich;07289/6881;;rb-rohrbach@rbro.at;RZOOAT2L410;www.rbro.at;16.07.1905;5299004J3SBQE609PM70
;262730;34420;;Raiffeisen;77513s;Raiffeisenbank Mühlviertler Alm eGen;Schulstr. 2;4280;Königswiesen;;;;;Oberösterreich;07955/6861;;rb-muehlviertler-alm@raiffeisen-ooe.at;RZOOAT2L330;http://ooe.raiffeisen.at/muehlviertler-alm;01.01.1895;5299007JS6F7MGJNN453
;263494;34427;;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
;261670;34430;;Raiffeisen;94301d;Raiffeisenbank Gunskirchen eGen;Raiffeisenplatz 1;4623;Gunskirchen;;;;;Oberösterreich;07246/7411;;rb-gunskirchen@raiffeisen-ooe.at;RZOOAT2L129;www.raiffeisen-ooe.at/gunskirchen;17.04.1898;529900E0PUOWI7LOPP89
Hauptanstalt;265055;34434;KI;Raiffeisen;93840a;Raiffeisenbank Pöndorf - Frankenmarkt eGen;Pöndorf 4;4891;Pöndorf;Hauptstraße 126;4890;Frankenmarkt;;Oberösterreich;07684/7101;;rb-poendorf-frankenmarkt@raiffeisen-ooe.at;RZOOAT2L434;www.raiffeisen-ooe.at/poendorf-frankenmarkt;06.05.1910;5299005EA9T38I7XR654
Hauptanstalt;265144;34437;KI;Raiffeisen;94262x;Raiffeisenbank Prambachkirchen eGen;Hauptstraße 18;4731;Prambachkirchen;;;;;Oberösterreich;07277/7695;;rb-prambachkirchen@raiffeisen-ooe.at;RZOOAT2L437;www.raiffeisen-ooe.at/prambachkirchen;23.05.1897;529900AOZMITAMK18X23
;260622;34438;;Raiffeisen;110648v;Raiffeisenbank Eberschwang-Pramet eGen;Eberschwang 116;4906;Eberschwang;;;;;Oberösterreich;07753/2213;;office@raiffeisen-eberschwang-pramet.at;RZOOAT2L081;www.raiffeisen-eberschwang-pramet.at;03.12.1929;529900AUJCEJQ71UCR09
Hauptanstalt;265586;34442;KI;Raiffeisen;95178v;Raiffeisenbank Region Peuerbach eGen;Hauptstraße 14/1;4722;Peuerbach;Hauptstraße 14/1;4722;Peuerbach;;Oberösterreich;07276/2501;;rb-peuerbach@raiffeisen-ooe.at;RZOOAT2L442;www.raiffeisen-ooe.at/peuerbach;25.03.1923;529900WF4Z4DH3I27N63
Hauptanstalt;263419;34450;KI;Raiffeisen;110468d;Raiffeisenbank Region Ried i.I. eGen;Friedrich-Thurner-Straße 14;4910;Ried im Innkreis;;;;;Oberösterreich;07752/84491;;rb-region-ried@raiffeisen-ooe.at;RZOOAT2L450;www.raiffeisen-ooe.at/region-ried;22.09.1889;529900FVKXNY159SQ550
Hauptanstalt;259853;34455;KI;Raiffeisen;111211x;Raiffeisenbank Region Schärding eGen;Oberer Stadtplatz 42;4780;Schärding;;;;;Oberösterreich;07712/3126;;schaerding@raiffeisen-ooe.at;RZOOAT2L455;www.raiffeisen-schaerding.at;14.05.1899;529900HO75COKM8A9M61
Hauptanstalt;261734;34460;KI;Raiffeisen;78388b;Raiffeisenbank Aist eGen;Innovationsplatz 2;4224;Wartberg ob der Aist;;;;;Oberösterreich;07236/2317;;office@raiffeisen-aist.at;RZOOAT2L460;www.raiffeisen-aist.at;25.11.1900;529900KUZWNTDRVVC681
;261173;34475;;Raiffeisen;78373f;Raiffeisenbank Region Gallneukirchen eGen;Reichenauerstr. 6-8;4210;Gallneukirchen;;;;;Oberösterreich;07235/62320;;rb-region-gallneukirchen@raiffeisen-ooe.at;RZOOAT2L111;www.raiffeisen-ooe.at/gallneukirchen;27.11.1898;529900RK0V6Z8BYXRO14
;263494;34481;;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
Hauptanstalt;265918;34491;KI;Raiffeisen;121233i;Raiffeisenbank Pyhrn-Priel eGen;Bahnhofstraße 6;4580;Windischgarsten;;;;;Oberösterreich;07562/8421;;office@raiffeisen-pp.at;RZOOAT2L491;www.raiffeisen-pp.at;02.02.1960;529900I4P8L3QJ7U7U57
Hauptanstalt;262943;34510;KI;Raiffeisen;93890z;Raiffeisenbank Salzkammergut eGen;Klosterplatz 1;4810;Gmunden;;;;;Oberösterreich;07612/62050;;rb-salzkammergut@raiffeisen-ooe.at;RZOOAT2L510;www.raiffeisen-ooe.at/salzkammergut;05.06.1910;529900MOXX01XJZWOQ09
;265586;34521;;Raiffeisen;95178v;Raiffeisenbank Region Peuerbach eGen;Hauptstraße 14/1;4722;Peuerbach;Hauptstraße 14/1;4722;Peuerbach;;Oberösterreich;07276/2501;;rb-peuerbach@raiffeisen-ooe.at;RZOOAT2L442;www.raiffeisen-ooe.at/peuerbach;25.03.1923;529900WF4Z4DH3I27N63
Hauptanstalt;266051;34522;KI;Raiffeisen;110326w;Raiffeisenbank St.Florian am Inn eGen;St. Florian 50;4782;St. Florian am Inn;;;;;Oberösterreich;+43 7712 2729;;rb-stflorian-inn@raiffeisen-ooe.at;RZOOAT2L522;www.ooe.raiffeisen.at/stflorian;23.06.1901;5299004MQEQMFM5P7A39
Hauptanstalt;266086;34523;KI;Raiffeisen;94574f;Raiffeisenbank Attergau eGen;Attergaustraße 38a;4880;St. Georgen im Attergau;;;;;Oberösterreich;07667/6571;;rb-attergau@raiffeisen-ooe.at;RZOOAT2L523;www.raiffeisen-ooe.at/attergauer;25.11.1892;529900GA6PI4RR9P1615
Hauptanstalt;266396;34530;KI;Raiffeisen;120908g;Raiffeisenbank St. Marien eGen;Nr. 19;4502;St. Marien bei Neuhofen;;;;;Oberösterreich;07227/8196;;rb-stmarien@raiffeisen-ooe.at;RZOOAT2L530;www.raiffeisen-ooe.at/stmarien;05.06.1917;5299005TKVFZBU7P6A67
;266655;34535;;Raiffeisen;77626g;Raiffeisenbank Region Neufelden eGen;Markt 17;4113;St. Martin im Mühlkreis;Markt 17;4113;St. Martin im Mühlkreis;;Oberösterreich;+43 7232 2232 0;;office@rbneufelden.at;RZOOAT2L300;www.rbneufelden.at;15.01.1900;529900XUR3TQNOWU1A10
Hauptanstalt;266728;34540;KI;Raiffeisen;110732t;Raiffeisenbank St. Roman eGen;Altendorf 7;4793;St. Roman bei Schärding;Altendorf 7;4793;St. Roman;;Oberösterreich;07716/7363;;rb-st.roman@raiffeisen-ooe.at;RZOOAT2L540;www.raiffeisen-ooe.at/st-roman;11.09.1908;529900AIY0IED6IR0W74
;261297;34543;;Raiffeisen;120922b;Raiffeisenbank Steyr eGen;Bergerweg 1;4400;Steyr;;;;;Oberösterreich;07252/48484;;office@rb-steyr.at;RZOOAT2L114;www.rb-steyr.at;14.05.1928;529900GEAFEARYCL2131
Hauptanstalt;1325760;34545;KI;Raiffeisen;94984h;Raiffeisenbank Inneres Salzkammergut eGen;Kreuzplatz 20;4820;Bad Ischl;;;;;Oberösterreich;06132/26181;;rb-inneres-salzkammergut@raiffeisen-ooe.at;RZOOAT2L545;www.raiffeisen-ooe.at/inneres-salzkammergut;02.11.1989;529900ZF1HXFXZ5JBG77
Hauptanstalt;266914;34560;KI;Raiffeisen;123110w;Raiffeisenbank Region Sierning-Enns eGen;Neustr. 5;4522;Sierning;;;;;Oberösterreich;+43 599 34560;;office@raiffeisen-sierning-enns.at;RZOOAT2L560;www.raiffeisen-sierning-enns.at;06.03.1892;5299009I080H47W23Y06
;263494;34606;;Raiffeisen;120863s;Raiffeisenbank Region Kirchdorf eGen;Garnisonstraße 1;4560;Kirchdorf an der Krems;;;;;Oberösterreich;07582/62842;;office@rbregionkirchdorf.at;RZOOAT2L380;www.rbregionkirchdorf.at;01.08.1909;529900YTBQ5AY4TZKS87
Hauptanstalt;1325620;34608;KI;Raiffeisen;94993x;Raiffeisenbank Attersee-Nord eGen;Raiffeisenplatz 1;4863;Seewalchen am Attersee;;;;;Oberösterreich;07662/42110;;rb-attersee-nord@raiffeisen-ooe.at;RZOOAT2L608;www.raiffeisen-ooe.at/attersee-nord;02.11.1989;5299001QR2L8V0XJTV10
;261734;34613;;Raiffeisen;78388b;Raiffeisenbank Aist eGen;Innovationsplatz 2;4224;Wartberg ob der Aist;;;;;Oberösterreich;07236/2317;;office@raiffeisen-aist.at;RZOOAT2L460;www.raiffeisen-aist.at;25.11.1900;529900KUZWNTDRVVC681
Hauptanstalt;263524;34630;KI;Raiffeisen;94698m;Raiffeisenbank Region Schwanenstadt eGen;Stadtpl. 25-26;4690;Schwanenstadt;;;;;Oberösterreich;07673/2213;;rb-schwanenstadt@raiffeisen-ooe.at;RZOOAT2L630;www.raiffeisen-ooe.at/region-schwanenstadt;29.05.1889;529900TC3EY5B3RLQ506
Hauptanstalt;263702;34633;KI;Raiffeisen;121332f;Raiffeisenbank Steinbach-Grünburg eGen;Hauptstraße 35;4594;Grünburg;;;;;Oberösterreich;+43 72577395;;info@rbsteyrtal.at;RZOOAT2L633;www.rbsteyrtal.at;23.03.1893;529900E9VBPRCM1ALD35
;264890;34637;;Raiffeisen;77682p;Raiffeisenbank Perg eGen;Linzerstr. 14;4320;Perg;;;;;Oberösterreich;07262/57474;;rb-perg@raiffeisen-ooe.at;RZOOAT2L777;www.raiffeisen-ooe.at/perg;14.06.1900;529900YEZT2PSKDO2832
;266965;34661;;Raiffeisen;110979f;Raiffeisenbank Region Braunau eGen;Salzburger Straße 4;5280;Braunau am Inn;;;;;Oberösterreich;07722/82228;;rb-region-braunau@raiffeisen-ooe.at;RZOOAT2L060;www.raiffeisen-ooe.at/region-braunau;27.04.1958;529900ONK58CVJYL2G05
Hauptanstalt;264130;34669;KI;Raiffeisen;95196w;Raiffeisenbank Timelkam-Lenzing-Puchkirchen eGen;Pollheimerstr. 1;4850;Timelkam;;;;;Oberösterreich;07672/95000;;rb-timelkam@raiffeisen-ooe.at;RZOOAT2L669;www.raiffeisen-ooe.at/timelkam;16.05.1928;5299009TR67CC0B9DH43
Hauptanstalt;126802;34680;KI;Raiffeisen;94566v;Raiffeisenbank Wels eGen;Kaiser-Josef-Pl. 58;4601;Wels;;4601;Wels;10;Oberösterreich;07242/754;;rb-wels@raiffeisen-ooe.at;RZOOAT2L680;www.raiffeisenbank-wels.at;24.08.1882;529900X0E841KVE4VX13
Hauptanstalt;1511122;34710;KI;Raiffeisen;95023s;Raiffeisenbank Region Vöcklabruck eGen;Salzburger Straße 1;4840;Vöcklabruck;;;;;Oberösterreich;07672/22044;;rb-voecklabruck@raiffeisen-ooe.at;RZOOAT2L710;www.raiffeisen-ooe.at/voecklabruck;22.10.1990;529900H4VZFCVFKLDA98
Hauptanstalt;264717;34732;KI;Raiffeisen;77850k;Raiffeisenbank Walding-Ottensheim eGen;Raiffeisenpl. 2;4111;Walding;;;;;Oberösterreich;07234/82294;;rb-walding-ottensheim@raiffeisen-ooe.at;RZOOAT2L732;www.raiffeisen-ooe.at/walding-ottensheim;13.01.1905;529900KNDF2BG6A18Q42
;263419;34735;;Raiffeisen;110468d;Raiffeisenbank Region Ried i.I. eGen;Friedrich-Thurner-Straße 14;4910;Ried im Innkreis;;;;;Oberösterreich;07752/84491;;rb-region-ried@raiffeisen-ooe.at;RZOOAT2L450;www.raiffeisen-ooe.at/region-ried;22.09.1889;529900FVKXNY159SQ550
Hauptanstalt;535184;34736;KI;Raiffeisen;94978z;Raiffeisenbank Region Grieskirchen eGen;Roßmarkt 11;4710;Grieskirchen;;;;;Oberösterreich;07248/63511;;rb-grieskirchen@raiffeisen-ooe.at;RZOOAT2L736;www.raiffeisen-ooe.at/region-grieskirchen;05.09.1988;5299005FGMOKS2X2XW30
Hauptanstalt;264822;34738;KI;Raiffeisen;121568b;Raiffeisenbank Wartberg an der Krems eGen;Hauptstr. 23;4552;Wartberg an der Krems;Hauptstraße 23;4552;Wartberg an der Krems;;Oberösterreich;07587/7060;;rb-wartberg@raiffeisen-ooe.at;RZOOAT2L738;www.rbw.at;01.12.1901;5299007DEXXIPXREO072
